recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
84,15,277,227444364,0.131298,1.5,1,3
99,16,265,1811026787,0.181852,1.5,1,3
77,11,291,1791996083,0.124679,1.5,1,3
79,20,264,1180358912,0.139006,1.5,1,3
78,7,286,567918088,0.146027,1.5,1,3
93,6,284,1121285964,0.165295,1.5,1,3
64,16,292,1653897730,0.123576,1.5,1,3
83,14,271,1972051963,0.152861,1.5,1,3
78,11,282,1992375039,0.134482,1.5,1,3
69,12,286,1992375039,0.130909,1.9,1,3
69,10,294,1053812049,0.135617,1.9,1,3
72,12,285,1633433986,0.124544,1.9,1,3
81,8,291,1594399885,0.159226,1.9,1,3
74,12,288,210803788,0.148355,1.9,1,3
68,12,289,1999869019,0.136453,1.9,1,3
87,15,263,1587374802,0.148054,1.9,1,3
80,9,299,1817760937,0.159344,1.9,1,3
65,10,288,358649703,0.107962,1.9,1,3
74,12,286,978725457,0.143363,1.9,1,3
53,17,305,978725457,0.122589,2,1,3
52,25,313,98231112,0.157151,2,1,3
48,14,336,307745714,0.114750,2,1,3
50,19,312,281353184,0.121631,2,1,3
54,15,315,1432003641,0.114435,2,1,3
48,19,300,495560594,0.100709,2,1,3
47,29,310,1758001342,0.109666,2,1,3
46,21,304,226970491,0.109520,2,1,3
42,23,315,418101314,0.102563,2,1,3
41,25,308,938282978,0.109754,2,1,3
21,40,309,938282978,0.087119,3,1,3
22,39,312,533563986,0.070304,3,1,3
16,26,355,1906181112,0.074496,3,1,3
13,39,345,1773427715,0.085940,3,1,3
26,38,328,538044732,0.086802,3,1,3
24,48,314,120690125,0.073740,3,1,3
21,36,324,348090247,0.080978,3,1,3
19,30,350,834971087,0.083041,3,1,3
19,28,338,438656734,0.088100,3,1,3
14,44,323,615594976,0.068741,3,1,3
0,59,343,615594976,0.053150,50,1,3
0,57,339,405732599,0.048187,50,1,3
0,49,375,1875481279,0.051932,50,1,3
0,58,329,710234573,0.048807,50,1,3
0,38,392,1725927257,0.043363,50,1,3
0,65,315,438006537,0.045042,50,1,3
0,53,356,484113654,0.053179,50,1,3
0,65,349,720064992,0.046436,50,1,3
0,49,368,1647673183,0.050808,50,1,3
0,56,335,19769498,0.051452,50,1,3
246,4,161,19769498,0.465555,0.5,1,50
236,6,178,523924925,0.413805,0.5,1,50
260,6,156,1073543986,0.363240,0.5,1,50
239,6,169,1118553654,0.530188,0.5,1,50
237,5,178,639523234,0.491044,0.5,1,50
261,3,165,1300984488,0.614895,0.5,1,50
234,5,167,1596233816,0.356793,0.5,1,50
216,5,178,1810339104,0.399395,0.5,1,50
249,8,164,1322097557,0.478922,0.5,1,50
252,2,169,1922194838,0.576384,0.5,1,50
252,2,169,1922194838,0.598987,0.6,1,50
243,10,172,1781660231,0.417069,0.6,1,50
235,11,170,1924634826,0.334153,0.6,1,50
225,4,170,1766669140,0.431123,0.6,1,50
241,25,161,795787218,0.343178,0.6,1,50
257,5,176,1521085881,0.682643,0.6,1,50
240,3,171,1717471866,0.395036,0.6,1,50
252,12,179,74895319,0.673894,0.6,1,50
255,22,168,2094542589,0.546751,0.6,1,50
255,1,164,848178703,0.638177,0.6,1,50
236,2,174,848178703,0.601512,0.9,1,50
238,24,180,1740404936,0.434663,0.9,1,50
214,4,194,620837190,0.465998,0.9,1,50
228,9,179,507642910,0.367055,0.9,1,50
215,6,195,2074887103,0.508632,0.9,1,50
209,11,188,217864898,0.349412,0.9,1,50
211,2,194,449478543,0.368195,0.9,1,50
210,9,182,551832381,0.312036,0.9,1,50
209,15,185,192709145,0.423779,0.9,1,50
205,4,200,709819569,0.462568,0.9,1,50
107,1,286,709819569,0.308126,1,1,50
108,5,271,153980021,0.306075,1,1,50
118,6,258,565964860,0.311531,1,1,50
110,6,268,1527404435,0.281235,1,1,50
105,10,278,1286953513,0.200258,1,1,50
109,2,284,1231635083,0.200734,1,1,50
105,5,278,314048897,0.268395,1,1,50
122,13,270,1020402688,0.237820,1,1,50
115,0,277,1336947846,0.208457,1,1,50
114,6,274,1657425117,0.317748,1,1,50
113,7,268,1657425117,0.317995,1.1,1,50
102,0,281,1161840349,0.179521,1.1,1,50
117,14,268,600833579,0.206277,1.1,1,50
118,0,280,1631347086,0.338827,1.1,1,50
114,7,263,45803236,0.245875,1.1,1,50
114,0,274,526746982,0.270133,1.1,1,50
109,3,265,1154762276,0.213379,1.1,1,50
104,1,276,1567854978,0.247914,1.1,1,50
118,4,288,2112107949,0.370185,1.1,1,50
114,6,275,1271664780,0.252582,1.1,1,50
99,6,297,1271664780,0.240535,1.5,1,50
102,8,275,359507884,0.262950,1.5,1,50
92,13,280,155321817,0.175567,1.5,1,50
93,13,289,256191663,0.193953,1.5,1,50
109,10,299,283701355,0.223497,1.5,1,50
99,4,282,1058321128,0.193244,1.5,1,50
95,1,296,524448749,0.187773,1.5,1,50
83,3,296,1527277216,0.165232,1.5,1,50
86,12,294,1697467350,0.191428,1.5,1,50
93,2,310,1909847216,0.170567,1.5,1,50
90,1,305,1909847216,0.165290,1.9,1,50
106,8,279,495411462,0.215889,1.9,1,50
98,5,288,456691191,0.159300,1.9,1,50
100,0,298,1468163018,0.217137,1.9,1,50
97,7,284,1969590655,0.239089,1.9,1,50
107,5,287,622050031,0.293512,1.9,1,50
112,6,278,1977467540,0.225122,1.9,1,50
106,10,288,68016127,0.210659,1.9,1,50
89,4,292,1480037176,0.211344,1.9,1,50
93,1,295,929266328,0.194422,1.9,1,50
59,1,348,929266328,0.164045,2,1,50
70,5,337,1314855090,0.179533,2,1,50
67,13,356,1169757755,0.196316,2,1,50
68,5,333,1096630499,0.193449,2,1,50
65,12,369,1305230173,0.202577,2,1,50
74,2,339,1968495641,0.179596,2,1,50
75,10,336,1457828410,0.188575,2,1,50
67,5,332,1990097050,0.133734,2,1,50
70,8,332,1324710627,0.142327,2,1,50
60,6,349,664154672,0.181917,2,1,50
44,4,402,664154672,0.156837,3,1,50
